250, 3.35526, -4.66136, 1.00144, 1.57031, -0.00000, 0.47101
251, 3.36650, -4.65536, 1.00144, 1.57031, 0.00000, 0.47528
252, 3.37774, -4.64935, 1.00144, 1.57031, 0.00000, 0.47954
253, 3.38898, -4.64334, 1.00144, 1.57031, -0.00000, 0.48381
254, 3.40021, -4.63734, 1.00144, 1.57031, 0.00000, 0.48808
255, 3.41145, -4.63133, 1.00144, 1.57031, -0.00000, 0.49234
256, 3.42269, -4.62532, 1.00144, 1.57031, -0.00000, 0.49661
257, 3.43393, -4.61932, 1.00144, 1.57031, -0.00000, 0.50088
258, 3.44517, -4.61331, 1.00144, 1.57031, -0.00000, 0.50515
259, 3.45640, -4.60730, 1.00144, 1.57031, 0.00000, 0.50941
260, 3.46764, -4.60130, 1.00144, 1.57031, -0.00000, 0.51368
261, 3.47888, -4.59529, 1.00144, 1.57031, -0.00000, 0.51794
262, 3.49012, -4.58928, 1.00144, 1.57031, -0.00000, 0.52221
263, 3.50135, -4.58328, 1.00144, 1.57031, -0.00000, 0.52647
264, 3.51259, -4.57727, 1.00144, 1.57031, 0.00000, 0.53073
265, 3.52383, -4.57126, 1.00144, 1.57031, 0.00000, 0.53499
266, 3.53507, -4.56526, 1.00144, 1.57031, -0.00000, 0.53925
267, 3.54630, -4.55925, 1.00144, 1.57031, -0.00000, 0.54350
268, 3.55754, -4.55324, 1.00144, 1.57031, 0.00000, 0.54776
269, 3.56878, -4.54724, 1.00144, 1.57031, 0.00000, 0.55201
270, 3.58002, -4.54123, 1.00144, 1.57031, -0.00000, 0.55626
271, 3.59125, -4.53522, 1.00144, 1.57031, -0.00000, 0.56051
272, 3.60249, -4.52922, 1.00144, 1.57031, 0.00000, 0.56475
273, 3.61373, -4.52321, 1.00144, 1.57031, -0.00000, 0.56900
274, 3.62497, -4.51720, 1.00144, 1.57031, -0.00000, 0.57324
275, 3.63621, -4.51120, 1.00144, 1.57031, -0.00000, 0.57747
276, 3.64734, -4.50504, 1.00144, 1.57031, 0.00000, 0.58171
277, 3.65794, -4.49807, 1.00144, 1.57031, -0.00000, 0.58594
278, 3.66853, -4.49111, 1.00144, 1.57031, 0.00000, 0.59017
279, 3.67913, -4.48414, 1.00144, 1.57031, -0.00000, 0.59440
280, 3.68951, -4.47685, 1.00144, 1.57031, 0.00000, 0.59863
281, 3.69936, -4.46877, 1.00144, 1.57031, 0.00000, 0.60286
282, 3.70921, -4.46068, 1.00144, 1.57031, 0.00000, 0.60710
283, 3.71906, -4.45260, 1.00144, 1.57031, -0.00000, 0.61134
284, 3.72891, -4.44452, 1.00144, 1.57031, 0.00000, 0.61558
285, 3.73876, -4.43643, 1.00144, 1.57031, -0.00000, 0.61983
286, 3.74861, -4.42835, 1.00144, 1.57031, 0.00000, 0.62408
287, 3.75846, -4.42027, 1.00144, 1.57031, -0.00000, 0.62833
288, 3.76831, -4.41218, 1.00144, 1.57031, -0.00000, 0.63258
289, 3.77816, -4.40410, 1.00144, 1.57031, -0.00000, 0.63684
290, 3.78801, -4.39601, 1.00144, 1.57031, 0.00000, 0.64109
291, 3.79786, -4.38793, 1.00144, 1.57031, 0.00000, 0.64535
292, 3.80771, -4.37985, 1.00144, 1.57031, 0.00000, 0.64961
293, 3.81756, -4.37176, 1.00144, 1.57031, 0.00000, 0.65387
294, 3.82741, -4.36368, 1.00144, 1.57031, 0.00000, 0.65813
295, 3.83726, -4.35560, 1.00144, 1.57031, 0.00000, 0.66240
296, 3.84711, -4.34751, 1.00144, 1.57031, 0.00000, 0.66666
297, 3.85696, -4.33943, 1.00144, 1.57031, -0.00000, 0.67093
298, 3.86681, -4.33135, 1.00144, 1.57031, 0.00000, 0.67519
299, 3.87666, -4.32326, 1.00144, 1.57031, 0.00000, 0.67946
300, 3.88651, -4.31518, 1.00144, 1.57031, -0.00000, 0.68373
301, 3.89636, -4.30710, 1.00144, 1.57031, 0.00000, 0.68799
302, 3.90621, -4.29901, 1.00144, 1.57031, 0.00000, 0.69226
303, 3.91606, -4.29093, 1.00144, 1.57031, 0.00000, 0.69653
304, 3.92591, -4.28284, 1.00144, 1.57031, 0.00000, 0.70079
305, 3.93576, -4.27476, 1.00144, 1.57031, -0.00000, 0.70506
306, 3.94561, -4.26668, 1.00144, 1.57031, 0.00000, 0.70932
307, 3.95546, -4.25859, 1.00144, 1.57031, -0.00000, 0.71359
308, 3.96531, -4.25051, 1.00144, 1.57031, -0.00000, 0.71785
309, 3.97516, -4.24243, 1.00144, 1.57031, -0.00000, 0.72211
310, 3.98501, -4.23434, 1.00144, 1.57031, -0.00000, 0.72637
311, 3.99486, -4.22626, 1.00144, 1.57031, -0.00000, 0.73063
312, 4.00471, -4.21818, 1.00144, 1.57031, -0.00000, 0.73489
313, 4.01456, -4.21009, 1.00144, 1.57031, -0.00000, 0.73915
314, 4.02441, -4.20201, 1.00144, 1.57031, -0.00000, 0.74340
315, 4.03426, -4.19393, 1.00144, 1.57031, -0.00000, 0.74765
316, 4.04411, -4.18584, 1.00144, 1.57031, 0.00000, 0.75190
317, 4.05396, -4.17776, 1.00144, 1.57031, 0.00000, 0.75615
318, 4.06381, -4.16967, 1.00144, 1.57031, -0.00000, 0.76040
319, 4.07366, -4.16159, 1.00144, 1.57031, -0.00000, 0.76464
320, 4.08351, -4.15351, 1.00144, 1.57031, 0.00000, 0.76888
321, 4.09336, -4.14542, 1.00144, 1.57031, -0.00000, 0.77312
322, 4.10321, -4.13734, 1.00144, 1.57031, -0.00000, 0.77735
323, 4.11238, -4.12858, 1.00144, 1.57031, -0.00000, 0.78158
324, 4.12128, -4.11955, 1.00144, 1.57031, 0.00000, 0.78581
325, 4.13018, -4.11051, 1.00144, 1.57031, -0.00000, 0.79004
326, 4.13908, -4.10148, 1.00144, 1.57031, -0.00000, 0.79426
327, 4.14729, -4.09176, 1.00144, 1.57031, -0.00000, 0.79850
328, 4.15538, -4.08191, 1.00144, 1.57031, -0.00000, 0.80273
329, 4.16346, -4.07206, 1.00144, 1.57031, -0.00000, 0.80697
330, 4.17154, -4.06221, 1.00144, 1.57031, -0.00000, 0.81122
331, 4.17963, -4.05236, 1.00144, 1.57031, -0.00000, 0.81546
332, 4.18771, -4.04251, 1.00144, 1.57031, 0.00000, 0.81971
333, 4.19579, -4.03266, 1.00144, 1.57031, 0.00000, 0.82396
334, 4.20388, -4.02281, 1.00144, 1.57031, -0.00000, 0.82821
335, 4.21196, -4.01296, 1.00144, 1.57031, -0.00000, 0.83247
336, 4.22004, -4.00311, 1.00144, 1.57031, -0.00000, 0.83672
337, 4.22813, -3.99326, 1.00144, 1.57031, -0.00000, 0.84098
338, 4.23621, -3.98341, 1.00144, 1.57031, -0.00000, 0.84524
339, 4.24430, -3.97356, 1.00144, 1.57031, 0.00000, 0.84950
340, 4.25238, -3.96371, 1.00144, 1.57031, 0.00000, 0.85376
341, 4.26046, -3.95386, 1.00144, 1.57031, -0.00000, 0.85802
342, 4.26855, -3.94401, 1.00144, 1.57031, -0.00000, 0.86229
343, 4.27663, -3.93416, 1.00144, 1.57031, -0.00000, 0.86655
344, 4.28471, -3.92431, 1.00144, 1.57031, -0.00000, 0.87082
345, 4.29280, -3.91446, 1.00144, 1.57031, -0.00000, 0.87508
346, 4.30088, -3.90461, 1.00144, 1.57031, -0.00000, 0.87935
347, 4.30896, -3.89476, 1.00144, 1.57031, -0.00000, 0.88361
348, 4.31705, -3.88491, 1.00144, 1.57031, -0.00000, 0.88788
349, 4.32513, -3.87506, 1.00144, 1.57031, -0.00000, 0.89215
350, 4.33322, -3.86521, 1.00144, 1.57031, -0.00000, 0.89641
351, 4.34130, -3.85536, 1.00144, 1.57031, -0.00000, 0.90068
352, 4.34938, -3.84551, 1.00144, 1.57031, -0.00000, 0.90494
353, 4.35747, -3.83566, 1.00144, 1.57031, -0.00000, 0.90920
354, 4.36555, -3.82581, 1.00144, 1.57031, -0.00000, 0.91347
355, 4.37363, -3.81596, 1.00144, 1.57031, -0.00000, 0.91773
356, 4.38172, -3.80611, 1.00144, 1.57031, -0.00000, 0.92199
357, 4.38980, -3.79626, 1.00144, 1.57031, -0.00000, 0.92625
358, 4.39788, -3.78641, 1.00144, 1.57031, 0.00000, 0.93051
359, 4.40597, -3.77656, 1.00144, 1.57031, -0.00000, 0.93476
360, 4.41405, -3.76671, 1.00144, 1.57031, -0.00000, 0.93902
361, 4.42213, -3.75686, 1.00144, 1.57031, -0.00000, 0.94327
362, 4.43022, -3.74701, 1.00144, 1.57031, -0.00000, 0.94752
363, 4.43830, -3.73716, 1.00144, 1.57031, -0.00000, 0.95176
364, 4.44638, -3.72731, 1.00144, 1.57031, -0.00000, 0.95601
365, 4.45447, -3.71746, 1.00144, 1.57031, -0.00000, 0.96025
366, 4.46255, -3.70761, 1.00144, 1.57031, -0.00000, 0.96449
367, 4.47064, -3.69776, 1.00144, 1.57031, -0.00000, 0.96873
368, 4.47872, -3.68791, 1.00144, 1.57031, -0.00000, 0.97296
369, 4.48647, -3.67784, 1.00144, 1.57031, -0.00000, 0.97719
370, 4.49328, -3.66714, 1.00144, 1.57031, -0.00000, 0.98142
371, 4.50008, -3.65643, 1.00144, 1.57031, -0.00000, 0.98565
372, 4.50689, -3.64573, 1.00144, 1.57031, -0.00000, 0.98988
373, 4.51339, -3.63482, 1.00144, 1.57031, -0.00000, 0.99411
374, 4.51939, -3.62358, 1.00144, 1.57031, -0.00000, 0.99834
375, 4.52540, -3.61234, 1.00144, 1.57031, 0.00000, 1.00258
376, 4.53141, -3.60111, 1.00144, 1.57031, -0.00000, 1.00682
377, 4.53741, -3.58987, 1.00144, 1.57031, -0.00000, 1.01107
378, 4.54342, -3.57863, 1.00144, 1.57031, -0.00000, 1.01531
379, 4.54943, -3.56739, 1.00144, 1.57031, -0.00000, 1.01956
380, 4.55543, -3.55616, 1.00144, 1.57031, -0.00000, 1.02381
381, 4.56144, -3.54492, 1.00144, 1.57031, -0.00000, 1.02807
382, 4.56745, -3.53368, 1.00144, 1.57031, -0.00000, 1.03232
383, 4.57345, -3.52244, 1.00144, 1.57031, -0.00000, 1.03658
384, 4.57946, -3.51121, 1.00144, 1.57031, -0.00000, 1.04084
385, 4.58547, -3.49997, 1.00144, 1.57031, -0.00000, 1.04510
386, 4.59147, -3.48873, 1.00144, 1.57031, -0.00000, 1.04936
387, 4.59748, -3.47749, 1.00144, 1.57031, -0.00000, 1.05362
388, 4.60349, -3.46626, 1.00144, 1.57031, -0.00000, 1.05788
389, 4.60949, -3.45502, 1.00144, 1.57031, -0.00000, 1.06215
390, 4.61550, -3.44378, 1.00144, 1.57031, 0.00000, 1.06641
391, 4.62151, -3.43254, 1.00144, 1.57031, -0.00000, 1.07068
392, 4.62751, -3.42131, 1.00144, 1.57031, -0.00000, 1.07494
393, 4.63352, -3.41007, 1.00144, 1.57031, -0.00000, 1.07921
394, 4.63952, -3.39883, 1.00144, 1.57031, -0.00000, 1.08347
395, 4.64553, -3.38759, 1.00144, 1.57031, -0.00000, 1.08774
396, 4.65154, -3.37635, 1.00144, 1.57031, -0.00000, 1.09200
397, 4.65755, -3.36512, 1.00144, 1.57031, -0.00000, 1.09627
398, 4.66355, -3.35388, 1.00144, 1.57031, -0.00000, 1.10053
399, 4.66956, -3.34264, 1.00144, 1.57031, -0.00000, 1.10480
400, 4.67557, -3.33140, 1.00144, 1.57031, -0.00000, 1.10906
